generator,generator_class,pass_count,total_tests,pass_ratio,pass_tests,fail_tests,avg_gen_time_ms,avg_test_time_ms,avg_final_score,avg_pass_rate,aggregation,avg_classical_randomness_chance,geo_classical_randomness_chance,classical_randomness_chance,classical_fail_chance,avg_bayes_randomness_chance,geo_bayes_randomness_chance,bayes_randomness_chance,bayes_fail_chance,avg_randomness_chance,geo_randomness_chance,randomness_chance,fail_chance
XORShift32,PRNG,8,8,1.0,Frequency (Monobit) Test; Runs Test; Block Frequency Test; Autocorrelation Test; Spectral Test; Linear Complexity Test; Diehard Birthday Spacings Test; Dieharder Byte Distribution Test,,26.656322095077485,25.75121318845777,0.719951927988996,0.991,min_across_tests,0.991,0.9909842769235172,0.978,0.02200000000000002,0.9377146247378428,0.9233390618469771,0.5610539482297024,0.43894605177029755,0.9377146247378428,0.9233390618469771,0.5610539482297024,0.43894605177029755
