generator,generator_class,test,sample_size,sample_iter,pass_rate,mean_p,median_p,classical_randomness_chance,classical_fail_chance,bayes_randomness_chance,bayes_fail_chance,avg_gen_time_ms,avg_test_time_ms,verdict,bayes_verdict
XORShift32,PRNG,Frequency (Monobit) Test,1000000,500,0.996,0.48920754158853896,0.4684522528126808,0.996,0.0040000000000000036,0.9997398113709864,0.000260188629013558,135.60249937213666,0.5140338441851782,PASS,PASS
XORShift32,PRNG,Runs Test,1000000,500,0.994,0.49819021853168444,0.48425922487238177,0.994,0.006000000000000005,0.9986427970493916,0.0013572029506083716,135.60249937213666,0.3787176700861892,PASS,PASS
XORShift32,PRNG,Block Frequency Test,1000000,500,0.992,0.4660155994821443,0.4475905371716902,0.992,0.008000000000000007,0.9949148544264644,0.0050851455735355655,135.60249937213666,0.5007133180770325,PASS,PASS
XORShift32,PRNG,Autocorrelation Test,1000000,500,0.994,0.49818995372625907,0.48580257571150487,0.994,0.006000000000000005,0.9986427970493916,0.0013572029506083716,135.60249937213666,0.20690651176846586,PASS,PASS
XORShift32,PRNG,Spectral Test,1000000,500,0.978,0.4920784348236198,0.5029254012644649,0.978,0.02200000000000002,0.5610539482297024,0.43894605177029755,135.60249937213666,10.973868251836393,PASS,FAIL
XORShift32,PRNG,Linear Complexity Test,1000000,500,0.988,0.4809677666935376,0.4622620517687591,0.988,0.01200000000000001,0.9639016175894787,0.036098382410521324,135.60249937213666,281.8010508980951,PASS,PASS
XORShift32,PRNG,Diehard Birthday Spacings Test,1000000,500,0.99,0.5360305984738262,0.4795001221869535,0.99,0.010000000000000009,0.9850813608163415,0.014918639183658544,135.60249937213666,0.16073749201314058,PASS,PASS
XORShift32,PRNG,Dieharder Byte Distribution Test,1000000,500,0.996,0.5126346086772814,0.5244362868362094,0.996,0.0040000000000000036,0.9997398113709864,0.000260188629013558,135.60249937213666,1.8617845038679661,PASS,PASS
