generator,generator_class,pass_count,total_tests,pass_ratio,pass_tests,fail_tests,avg_gen_time_ms,avg_test_time_ms,avg_pass_rate,aggregation,avg_empirical_pass_rate,geo_empirical_pass_rate,min_empirical_pass_rate,empirical_fail_rate,avg_posterior_pass_threshold_probability,geo_posterior_pass_threshold_probability,min_posterior_pass_threshold_probability,posterior_fail_threshold_probability
XORShift32,PRNG,8,8,1.0,Frequency (Monobit) Test; Runs Test; Block Frequency Test; Autocorrelation Test; Spectral Test; Linear Complexity Test; Diehard Birthday Spacings Test; Dieharder Byte Distribution Test,,133.85356074973242,37.87647345154983,0.991,min_across_tests,0.991,0.9909842769235172,0.978,0.02200000000000002,0.9377146247378428,0.9233390618469771,0.5610539482297024,0.43894605177029755
