generator,generator_class,pass_count,total_tests,pass_ratio,pass_tests,fail_tests,avg_gen_time_ms,avg_test_time_ms,avg_final_score,avg_pass_rate,aggregation,avg_classical_randomness_chance,geo_classical_randomness_chance,classical_randomness_chance,classical_fail_chance,avg_bayes_randomness_chance,geo_bayes_randomness_chance,bayes_randomness_chance,bayes_fail_chance,avg_randomness_chance,geo_randomness_chance,randomness_chance,fail_chance
PCG64,PRNG,8,8,1.0,Frequency (Monobit) Test; Runs Test; Block Frequency Test; Autocorrelation Test; Spectral Test; Linear Complexity Test; Diehard Birthday Spacings Test; Dieharder Byte Distribution Test,,0.15872393129393458,25.405527097551385,0.7217567842018512,0.99,min_across_tests,0.99,0.9899944403178823,0.984,0.016000000000000014,0.9679501712955609,0.9669957582219028,0.8647812146443395,0.13521878535566045,0.9679501712955609,0.9669957582219028,0.8647812146443395,0.13521878535566045
