generator,generator_class,test,sample_size,sample_iter,pass_rate,mean_p,median_p,classical_randomness_chance,classical_fail_chance,bayes_randomness_chance,bayes_fail_chance,avg_gen_time_ms,avg_test_time_ms,verdict,bayes_verdict
Blum-Blum-Shub,CSPRNG,Frequency (Monobit) Test,1000000,500,0.984,0.5005298314534473,0.49208294488624416,0.984,0.016000000000000014,0.8647812146443395,0.13521878535566045,950.3451681740407,0.6703812301711878,PASS,FAIL
Blum-Blum-Shub,CSPRNG,Runs Test,1000000,500,0.992,0.4967441580320767,0.5158765749442394,0.992,0.008000000000000007,0.9949148544264644,0.0050851455735355655,950.3451681740407,0.39453309192322195,PASS,PASS
Blum-Blum-Shub,CSPRNG,Block Frequency Test,1000000,500,0.982,0.49140831325940715,0.5035576806232035,0.982,0.018000000000000016,0.7808386030323251,0.2191613969676749,950.3451681740407,0.5213176820689114,PASS,FAIL
Blum-Blum-Shub,CSPRNG,Autocorrelation Test,1000000,500,0.992,0.49676862063134414,0.5163457172357021,0.992,0.008000000000000007,0.9949148544264644,0.0050851455735355655,950.3451681740407,0.20944535797752906,PASS,PASS
Blum-Blum-Shub,CSPRNG,Spectral Test,1000000,500,0.99,0.49806448695315475,0.5117455708801282,0.99,0.010000000000000009,0.9850813608163415,0.014918639183658544,950.3451681740407,11.844919572060462,PASS,PASS
Blum-Blum-Shub,CSPRNG,Linear Complexity Test,1000000,500,0.996,0.5268785131023644,0.5427254785089224,0.996,0.0040000000000000036,0.9997398113709864,0.000260188629013558,950.3451681740407,282.7076939141407,PASS,PASS
Blum-Blum-Shub,CSPRNG,Diehard Birthday Spacings Test,1000000,500,0.98,0.5131157310401145,0.4795001221869535,0.98,0.020000000000000018,0.6770106540448958,0.3229893459551042,950.3451681740407,0.16380509377631824,PASS,FAIL
Blum-Blum-Shub,CSPRNG,Dieharder Byte Distribution Test,1000000,500,0.99,0.4790877482144102,0.4761996094655765,0.99,0.010000000000000009,0.9850813608163415,0.014918639183658544,950.3451681740407,1.7500441738084191,PASS,PASS
