generator,generator_class,pass_count,total_tests,pass_ratio,pass_tests,fail_tests,avg_gen_time_ms,avg_test_time_ms,avg_pass_rate,aggregation,avg_empirical_pass_rate,geo_empirical_pass_rate,min_empirical_pass_rate,empirical_fail_rate,avg_posterior_pass_threshold_probability,geo_posterior_pass_threshold_probability,min_posterior_pass_threshold_probability,posterior_fail_threshold_probability
Blum-Blum-Shub,CSPRNG,8,8,1.0,Frequency (Monobit) Test; Runs Test; Block Frequency Test; Autocorrelation Test; Spectral Test; Linear Complexity Test; Diehard Birthday Spacings Test; Dieharder Byte Distribution Test,,957.9798935216386,39.09778379508498,0.99125,min_across_tests,0.99125,0.9912470086841108,0.988,0.01200000000000001,0.9871905654627109,0.9871326664704033,0.9639016175894787,0.036098382410521324
