generator,generator_class,pass_count,total_tests,pass_ratio,pass_tests,fail_tests,avg_gen_time_ms,avg_test_time_ms,avg_final_score,avg_pass_rate,aggregation,avg_classical_randomness_chance,geo_classical_randomness_chance,classical_randomness_chance,classical_fail_chance,avg_bayes_randomness_chance,geo_bayes_randomness_chance,bayes_randomness_chance,bayes_fail_chance,avg_randomness_chance,geo_randomness_chance,randomness_chance,fail_chance
Blum-Blum-Shub,CSPRNG,8,8,1.0,Frequency (Monobit) Test; Runs Test; Block Frequency Test; Autocorrelation Test; Spectral Test; Linear Complexity Test; Diehard Birthday Spacings Test; Dieharder Byte Distribution Test,,901.7743461616337,35.2029521240911,0.7180311688339475,0.9882500000000001,min_across_tests,0.9882500000000001,0.9882361050640942,0.98,0.020000000000000018,0.9102953391972699,0.902211286595248,0.6770106540448958,0.3229893459551042,0.9102953391972699,0.902211286595248,0.6770106540448958,0.3229893459551042
