generator,generator_class,test,sample_size,sample_iter,pass_rate,mean_p,median_p,classical_randomness_chance,classical_fail_chance,bayes_randomness_chance,bayes_fail_chance,avg_gen_time_ms,avg_test_time_ms,verdict,bayes_verdict
PCG64,PRNG,Frequency (Monobit) Test,1000000,500,0.992,0.5125154282144232,0.5411997825644779,0.992,0.008000000000000007,0.9949148544264644,0.0050851455735355655,0.16559691618022043,0.6273292759578908,PASS,PASS
PCG64,PRNG,Runs Test,1000000,500,0.994,0.5092647030312856,0.5087607182823115,0.994,0.006000000000000005,0.9986427970493916,0.0013572029506083716,0.16559691618022043,0.38132392401166726,PASS,PASS
PCG64,PRNG,Block Frequency Test,1000000,500,0.988,0.5172469689448957,0.5240978561208187,0.988,0.01200000000000001,0.9639016175894787,0.036098382410521324,0.16559691618022043,0.5049075200367952,PASS,PASS
PCG64,PRNG,Autocorrelation Test,1000000,500,0.994,0.509236666727887,0.5092538293427629,0.994,0.006000000000000005,0.9986427970493916,0.0013572029506083716,0.16559691618022043,0.20776256805402227,PASS,PASS
PCG64,PRNG,Spectral Test,1000000,500,0.992,0.5223831025463724,0.5356423689145943,0.992,0.008000000000000007,0.9949148544264644,0.0050851455735355655,0.16559691618022043,11.94600339619501,PASS,PASS
PCG64,PRNG,Linear Complexity Test,1000000,500,0.988,0.4912583272588117,0.5118661104059938,0.988,0.01200000000000001,0.9639016175894787,0.036098382410521324,0.16559691618022043,282.6332887442113,PASS,PASS
PCG64,PRNG,Diehard Birthday Spacings Test,1000000,500,0.988,0.5330128262515799,0.4795001221869535,0.988,0.01200000000000001,0.9639016175894787,0.036098382410521324,0.16559691618022043,0.15857139810395893,PASS,PASS
PCG64,PRNG,Dieharder Byte Distribution Test,1000000,500,0.984,0.468917706684083,0.45776746354715747,0.984,0.016000000000000014,0.8647812146443395,0.13521878535566045,0.16559691618022043,1.8400350917945616,PASS,FAIL
