generator,generator_class,pass_count,total_tests,pass_ratio,pass_tests,fail_tests,avg_gen_time_ms,avg_test_time_ms,avg_pass_rate,aggregation,avg_empirical_pass_rate,geo_empirical_pass_rate,min_empirical_pass_rate,empirical_fail_rate,avg_posterior_pass_threshold_probability,geo_posterior_pass_threshold_probability,min_posterior_pass_threshold_probability,posterior_fail_threshold_probability
audio-none,TRNG,1,8,0.125,Linear Complexity Test,Frequency (Monobit) Test; Runs Test; Block Frequency Test; Autocorrelation Test; Spectral Test; Diehard Birthday Spacings Test; Dieharder Byte Distribution Test,0.0013540862128138542,37.77322903973254,0.12425,min_across_tests,0.12425,3.1598997027414583e-11,0.0,1.0,0.12483034963117395,3.161740859776493e-11,0.0,1.0
